	id	comment	label
3761	train_003761	chất_lượng sản_phẩm kém đóng_gói sản_phẩm kémđóng gói kém túi nilong hộp móp sp móp chỗ bật nổ bụp khét an_toàn nguy_hiểm sd	1
3762	train_003762	đóng_gói chặt_chẽ sản_phẩm uy_tín mng ủng_hộ	0
3763	train_003763	sản_phẩm lực hút yếu kg hút dịch mũi bé chất_lượng sản_phẩm kém	1
3764	train_003764	chất_lượng tỏi hơi nhỏ_xíu shop phục_vụ	0
3765	train_003765	chất_lượng sản_phẩm tuyệt vơi quần xanh nhâmg size	0
3766	train_003766	shop phục_vụ giao hàng nhánhan phẩm tuyệt_vời	0
3767	train_003767	rát hài_lòng liên_hệ tổng_đài ko hôm_qua gọi hứa giải_quyết vho chờ hoài thất tiki giao sp đãqua chấp_nhận	1
3768	train_003768	mua khuyến_mại giá giá rẻ km ko giá rẻ chất_lượng nấu cơm chín gửi bảo_hành nấu tạm cơm bệnh cũ tái_phát gửi bh	1
3769	train_003769	chất_lượng sản_phẩm tuyệt vợisao	0
3770	train_003770	hẵn packing đóng_gói đẹp shop mua quà kèm mặt_nạ đc sài xong cảm_giác hút sạch bụi bẩn bã nhờn da k đỏ đắp mặc_dù da sensitive mấy detox da okay nhen	0
3771	train_003771	chất_lượng sản_phẩm kém hàng kiểu chóng ko bn yc shop kiểm_tra hàng gửi	1
3772	train_003772	hàng giao hình hình loa đèn ánh_sáng giao loa đèn loa thất_vọng	1
3773	train_003773	chì mềm màu đẹp	0
3774	train_003774	chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt vơihàn dep moi nguoi mua ug ho_son nha sp dep	0
3775	train_003775	chất_lượng kém miếng lót giầy bong form giầy to bè xấu	1
3776	train_003776	giao chất_lượng speedtest tham_khảo hình	0
3777	train_003777	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giao hàng chúc shop mua may đắt	0
3778	train_003778	co chai đổ mùi la shop	0
3779	train_003779	đc đỡ thâm	0
3780	train_003780	đồng_ý bro pen kit sony flare chán	1
3781	train_003781	quat_ban ma giao quat lo cong nghiep	1
3782	train_003782	sản_phẩm tốtrất tiền mua iphone ủng_hộ shop nhéchất lắm	0
3783	train_003783	giày rẻ đẹp ủng_hộ shop lâu_dài	0
3784	train_003784	nội_dung sách mẹ it bàbố mẹ đọc xong sách se tình_huống bé lớnngang ngượckhó bảo khóc nhè ăn_vạ gương bé học_tập noi chần_chừ sách cầm đọcngẫm nhứng đứa	1
3785	train_003785	shop quên ship sp hứa ship bù	0
3786	train_003786	giày bẩn	1
3787	train_003787	shop ko phản_hồi chat sạc pin thông_báo màu xanh ko máy quạt hơi rè bật quạt lật rung	0
3788	train_003788	chất_lượng ok ủng_hộ shop	0
3789	train_003789	lừa_gạt đỏ đô giao đỏ tươi ko rep nhắn lừa_đảo ko lừa_đảo v chặn nhắn nc buồn_cười	1
3790	train_003790	shop phục_vụ hàng chuẩn	0
3791	train_003791	chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tiền giao hàng giày êm siêu nhẹ chủ nc dễ_thương	0
3792	train_003792	dỏm đừng mua mua kéo thử khoen cướ c rớt	1
3793	train_003793	cung ngon nhung k dc khô lắm	0
3794	train_003794	chất_lượng sản_phẩm tuyệt_vời sữa rửa mát thơm bọt rửa sạch lắm giá shop rẻ shop kiểm mã_vạch hàng auth mua shop dài_dài	0
3795	train_003795	bt	1
3796	train_003796	mua shop giao hàng đểu	1
3797	train_003797	giao hàng am mua ve_cam rung	1
3798	train_003798	shop giao hàng ko size nhỏ_xíu ko size đặc uy_tín quátin tưởng đặc giao hàng kiểu chia_tay	1
3799	train_003799	gấp gọn ko chiếm diện_tích cốc nặng_mùi hóa_chất vành gấp mỏng > vote_sao sản_phẩm shop phục_vụ chăm_sóc khách_hàng đồng_ý đổi hàng lỗi	1
3800	train_003800	gửi k sản_phẩm phục_vụ tồi	1
3801	train_003801	mút k trơn trượt sản_phẩm tuyệt_vời lỗ thông khí hơi bé lỗ máy cắt	0
3802	train_003802	nhầm_hàng	1
3803	train_003803	shop phục_vụ trả_lời nhắn nhanh_chóng hàng giao đẹp hình	0
3804	train_003804	shop nghỉ đi gian manh	1
3805	train_003805	shop giao kính cường_lực codn oke kho nt_shop hời_hợt ko kiểu lắm coa hai mấy nghìn ko tiếc ko kiểu làm_việc shop hàng ko thái_độ phục_vụ ko chấp_nhận	1
3806	train_003806	chiều n cổ_chân hơi rộng ik k thoải_mái	0
3807	train_003807	shop phục_vụ kém giao nhầm hàng k đổi	1
3808	train_003808	kiểu_dáng sang_trọng lịch_lãm vốn đeo dòng đồng_hồ đường_nét hoàn_thiện tỉ_mỉ khui hộp mê shop phục_vụ	0
3809	train_003809	shop phục_vụ tiền chất_lượng sản_phẩm tuyệt_vời giao hàng	0
3810	train_003810	mms i giải_quyết dc cấu_hình cài thất_bại có_lẽ mail pc gửi phần_mềm chát parlingo	1
3811	train_003811	sản_phẩm da mặt tiết dầu hàng dởm	1
3812	train_003812	giao hàng chậm shop giao sai size nhắn_tin thắc_mắc size shop k tl giao k đi dk	1
3813	train_003813	chất_lượng sản_phẩm tuyệt_vời áo đẹp ko túi	0
3814	train_003814	chất_lượng sản_phẩm kém mua bục	1
3815	train_003815	quảng_cáo nhiệt sp dạng túi compact mỏng rẻ túi unimom	1
3816	train_003816	giày đẹp giá tiền khuyến_khích mua khuyên ize chân size hơi kích nhu_cầu ủng_hộ shop	0
3817	train_003817	nòi nấu	1
3818	train_003818	toan bi lep k ngon gi het	1
3819	train_003819	shop phục_vụ giao hàng thank shop	0
3820	train_003820	xài bong dây cao_su liên_hệ hoài ko phản_hồi bảo_hành bad	1
3821	train_003821	hàng giao	1
3822	train_003822	áo đẹp đồng màu cỡ bé sinh_đôi y đăng_ký	0
3823	train_003823	đóng_gói sản_phẩm đẹp giao hàng chậm đợi báo máy giao lưu kho	0
3824	train_003824	cọ mềm tặng dây buộc tóc lưới bảo_vệ cọ thanks shop nhìu	0
3825	train_003825	dây da hoàn_thiện ổn lắm sp tuyệt giá	0
3826	train_003826	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giao hàng shop	0
3827	train_003827	mua hàng shopee đơn hàng đơn hàng thất_vọng đồng_hồ dỏm chạy nghỉ chất_lượng đồng_hồ kém mua mất_lòng shop giao hàng thất_vọng	1
3828	train_003828	đẹp giày hơi bong da tí ok	0
3829	train_003829	hạn sản_xuất shop	0
3830	train_003830	trưa dị_ứng tùm_lum sưng đỏ ngứa mặt ko clinique b timeless buồn mụn trưa chữa dị_ứng	1
3831	train_003831	xấu thô	1
3832	train_003832	dầu_gội kém gọi tóc khô ko mềm mượt ko mùi sơm lắm	1
3833	train_003833	ko hình găng_tay chiến_thuật	1
3834	train_003834	banh chang ngon that vong	1
3835	train_003835	shop giao hàng tia chớp	0
3836	train_003836	op đẹp giao mẫu	0
3837	train_003837	giao hàng loa giá	0
3838	train_003838	gói combo wifi củ sạc giao củ sạc nt k phản_hồi trách_nhiệm haizzzz shop shop phục_vụ kém	1
3839	train_003839	sản_phẩm hợp giá tiền	0
3840	train_003840	chất_lượng sản_phẩm tuyệt_vời gh hơi xíu	0
3841	train_003841	chất_lượng tuyệt_vời đóng_gói m mua	0
3842	train_003842	shop phục_vụ tặng kèm gương mini dễ_thương đóng_gói sản_phẩm đẹp	0
3843	train_003843	màu trà đẹpvị hơi chua uống	0
3844	train_003844	chất_lượng sản_phẩm tuyệt_vời giao hàng chủ shop tư_vấn nhiệt_tình	0
3845	train_003845	giao hàg chậm trog thàh phố tận máy saì_dc	0
3846	train_003846	hôm_qua ghế giao hàng sản_phẩm minh tiền mua sản_phẩm ghế văn_phòng ibie ib đen phụ_phí hàng cồng_kềnh sản_phẩm lắp xong hình_ảnh web tiki web ibie sản_phẩm mẫu ghế xoay văn_phòng nabu fr có_giá link liên_hệ hotline tiki hoài đề_nghị tiki đổi hàng	1
3847	train_003847	chất_lượng sản_phẩm kém đôi tiền đôi giao đôi	1
3848	train_003848	căm k dày_dặn lắm căm xe_đạp	1
3849	train_003849	đóng_gói sản_phẩm kém chất_lượng sản_phẩm kém shop phục_vụ kém giao hàng chậm tiền	1
3850	train_003850	tã mỏng	1
3851	train_003851	shop phục_vụ kém giao hàng	1
3852	train_003852	đô hút tôt chất_lượng sản_phẩm tuyệt_vời	0
3853	train_003853	pedan lắp lệch sai_số kỹ_thuật hàn chân kê chuẩn cập_kênh vững tập máy_đạp rít lực đạp rít tiếng kêu dây lực kéo yếu sản_phẩm hình	1
3854	train_003854	size xl bé tạm	1
3855	train_003855	tiền đc	1
3856	train_003856	mùi thơm shop tư_vấn m chai	0
3857	train_003857	dao hàng hẳn dao hàng	1
3858	train_003858	shop giao hàng hơi bù giày đi êm chân shop	0
3859	train_003859	k hài_lòng lắm	1
3860	train_003860	dép chật bảo shop đổi	1
3861	train_003861	giao hàng cực	0
3862	train_003862	giao hàng nhân_viên giao hàng nhiệt_tình thân_thiện	0
3863	train_003863	sim chất_lượng quảng_cáo tốc_độ siêu	0
3864	train_003864	thất_vọng gê dặn shop oy gửi sai mẫu bực_bội	1
3865	train_003865	chất_lượng sản_phẩm kém giá fs shop phục_vụ kém	1
3866	train_003866	chất_lượng sản_phẩm tuyệt_vời lực hút hơi yếu nóng tiền ko thể đòi_hỏi	0
3867	train_003867	mua đấy hy_vọng shop duy_trì chất_lượng dịch_vụ	0
3868	train_003868	đóng_gói sản_phẩm kém gh k sp k đc đóng_gói k bao h mua hg bây h shop tiền k khách_hàng thất_vọng	1
3869	train_003869	đóng_gói sản_phẩm kémđóng gói sản_phẩm kém kb shop đóng_gói giao hàng bục mh hàng k bóc đổ giầy k giầy túi_bóng nhét hộp đóng hàng k ưng nhẽ chất_lượng k đẹp	1
3870	train_003870	chất_lượng sản_phẩm tuyệt_vời ưng_ý thanks sablanca	0
3871	train_003871	hdh anroi giao hdh ios sạc chán thiệt bực thiệt	1
3872	train_003872	chất_lượng sản_phẩm tuyệt_vời ok	0
3873	train_003873	đóng_gói sản_phẩm đẹp khô gà sấy hơi giòn hjhj chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tiền giao hàng	0
3874	train_003874	đóng_gói sản_phẩm kĩ xây xước đồng_hồ đẹp đc tặng pin	0
3875	train_003875	mặt_nạ xanh tímlại giao tím xanh	1
3876	train_003876	chất_lượng sản_phẩm tuyệt_vời shop uy_tín sách đẹp tiền giao hàng	0
3877	train_003877	shop phục_vụ kém oi giao dc nt voi shoo ko rep	1
3878	train_003878	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tiền giao hàng ủng_hộ shop dài_dài shop phục_vụ	0
3879	train_003879	chất_lượng sản_phẩm tuyệt_vời đẹp da mềm hài_lòng	0
3880	train_003880	chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tiền giao hàng tóm laii ưng	0
3881	train_003881	thất_vọng màn_hình lóa mắt màn_hình điện_thoại s nhức đầu hối_hận mua	1
3882	train_003882	giao hàng mẫu balo đẹp gọn tiện_dụng	0
3883	train_003883	đóng_gói đồ cẩn_thận chất_lượng mật mô_tả	0
3884	train_003884	hàng ưng_ý ủng_hộ shop tội ship hà_nội hơi xíu	0
3885	train_003885	cổng usb gắn ổ sạc sạc dc k sạc dự_phòng cx_vậy	1
3886	train_003886	mặt_nạ mỏng dưỡng_chất đắp xong da mát mịn hẳn	0
3887	train_003887	áo dày_dặn đẹp fom áo to hơi ngắn tý	0
3888	train_003888	chất_lượng sản_phẩm kém rửa đụng nhẹ giây vô	1
3889	train_003889	chất_liệu xấu sản_phẩm giá tiền	1
3890	train_003890	áo chất ok lì dày mịn	0
3891	train_003891	rách lỗ hình chán	1
3892	train_003892	lens đeo êm lắm	0
3893	train_003893	giá ổn chúc shop đắt	0
3894	train_003894	chất_lượng sản_phẩm tuyệt_vời quần_đẹp màu đẹp vải đẹp ủng_hộ shop	0
3895	train_003895	hang giao ko dung chat luong te ko giong nhu quang that vong	1
3896	train_003896	chất_lượng sản_phẩm tuyệt_vời shop phục_vụ ủng_hộ shop lâu_dài tks đóng_gói sản_phẩm đẹp	0
3897	train_003897	ngủ cốc ngon thơm uống ghiền lắm	0
3898	train_003898	mua sp xong lun xài nhờn lỗ chân_lông to mùa hè xài bết dính khó_chịu ngủ dậy rửa mặt mặt k trắng đen mặt mụn xức nỗi mụn nhìu ns tiếc tiền cơ_địa ng nhận_xét ưng_ý tiki gói hàng đẹp cẩn_thận thaks tiki	1
3899	train_003899	hàng hàng fake toàn mùi keo hôi kinh_khủng mua hộp vứt dám lỡ dị_ứng da tốn tiền thuốcchất sản_phẩm kém tiền đóng_gói sản_phẩm kém	1
3900	train_003900	shop phục_vụ chất_lượng ống ngắm	0
3901	train_003901	chất_lượng giá_như ok chủ shop đóng_gói hàng cẩn_thận	0
3902	train_003902	máy đóng_gói sản_phẩm đẹp shop phục_vụ	0
3903	train_003903	chất_lượng sản_phẩm kém tiền nấu cơm chế_độ hâm_nóng củng khét đít nồi chán bõ đi	1
3904	train_003904	tương_đối hình đăng	0
3905	train_003905	đẹp lắm shop chất_lượng oki hàng chuẩn quảng_cáo	0
3906	train_003906	giao_k màu shop gọi điện màu đen màu hồng tím đỏ bảo giao màu hồng tím haizzzz	1
3907	train_003907	đóng_gói sơ_sài vỡ mì chán	1
3908	train_003908	chất_lượng sản_phẩm tuyệt_vời check dc mã_vạch hàng	0
3909	train_003909	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tiền shop phục_vụ giao hàng giao hàng	0
3910	train_003910	sp lỗi dỗi rắc_rối	1
3911	train_003911	chất_lượng sản_phẩm tuyệt_vời shop phục_vụ giao hàng tiền đóng_gói sản_phẩm đẹp	0
3912	train_003912	đóng_gói sản_phẩm đẹp có_đồ tháo mắc đồng_hồ mặt kính tráng sa quảng_cáo mặt đồng_hồ ko hình	1
3913	train_003913	giày da cứng chân size đóng_gói cẩn_thận	1
3914	train_003914	hàng hãng đi êm chân thoáng	0
3915	train_003915	chất_lượng sản_phẩm kém lõi cũ vỏ thông_số ảođây hình lõi dân điện	1
3916	train_003916	hình đc to to bánh chợmàu nhạt tiền ngoncảm ơn shop	0
3917	train_003917	ráp xong nen hom bay đc kip chup hinh nhg that su ko tiếc tiền vi ráp củg đơn_giản an_toàn bé mẹ tot nhat nen mua_nhe	0
3918	train_003918	chất_lượng sản_phẩm kém tiềndùng ko dc tiếp_xúc kém tiếp_xúc dc sạc ko pin	1
3919	train_003919	sim mô_tả shop nhiệt_tình dự_định mua sim shop	0
3920	train_003920	chất_lượng sản_phẩm kémhàng giao ko hãng shop phục_vụ kém phí hàng	1
3921	train_003921	chất_lượng sản_phẩm xai_ok	0
3922	train_003922	sản_phẩm phát wifi đc thôicòn ko thu đc thu phát wifi sản_phẩm đóng_gói sản_phẩm đẹp đóng_gói sản_phẩm đẹp đóng_gói sản_phẩm đẹp đóng_gói sản_phẩm đẹp đóng_gói sản_phẩm đẹp	0
3923	train_003923	sản_phẩm_cấp_nước tiền	0
3924	train_003924	bao_bì rách	1
3925	train_003925	check code son e k sản_phẩm	1
3926	train_003926	sản_phẩm kích_ứng da sản_phẩm	1
3927	train_003927	apple giải_quyết xong nguy_cơ sạc đểu sạc nhạc điện giật phép iphone mấy tai_nghe ko cắm đc cổng lightning d	1
3928	train_003928	nhận_xét mua thử miếng hỏng có_lẽ sai mụn cảm_giác thông_thoáng lỗ chân_lông thử sản_phẩm	1
3929	train_003929	chất_lượng sản_phẩm tuyệt_vời giày đẹp ảnh	0
3930	train_003930	chất_lượng sản_phẩm kém mua đôi zậy	1
3931	train_003931	đóng_gói cẩn_thận nhân hơi ỉu	0
3932	train_003932		0
3933	train_003933	chất_lượng sản_phẩm tuyệt_vời màu_sắc bé gái wa ak	0
3934	train_003934	đóng_gói sản_phẩm đẹp hàng ik ảnh vải áo quần cứng	0
3935	train_003935	mua s_edge inches bé	1
3936	train_003936	chất_lượng sản_phẩm kémchất vô_cùng kém mua chuột y giá giá chênh_lệch liệt_sĩ chạy tịt hjx chất_lượng sản_phẩm kém	1
3937	train_003937	chất_lượng sản_phẩm kém sản_phẩm k nhãn mắc k ghi size kích_thước hẳn hai sản_phẩm chất_lượng sản_phẩm kém xuất xịn lừa size k chuẩn size kg mặc dc bé g	1
3938	train_003938	sp k hề ghi giao màu ngẫu_nhiên tiki giao khung màn màu xanh góc màn la màu đen chẳng thẩm_mỹ chút giao màu k hazzz pai xet lai co nen mua hàng onl nua k tuong tiki la vay	1
3939	train_003939	srm rửa mềm da	0
3940	train_003940	mua ok bây jo mua	0
3941	train_003941	đóng_gói sản_phẩm đẹp nhân_viên giao hàng nhiệt_tình	0
3942	train_003942	đóng_gói sản_phẩm tệ chất_lượng sản_phẩm shop	0
3943	train_003943	hàng chuẩn đóng_gói cẩn_thận ủng_hộ lâu_dài	0
3944	train_003944	giày đẹp lm	0
3945	train_003945	chất_lượng sản_phẩm tuyệt_vời giao_hành tư_vấn nhiệt_tình	0
3946	train_003946	hàng quảng_cáo pin mong_đợi điện_thoại kém đề_nghị quảng_cáo hiêu vượn sendo tồn_tại	1
